playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471709,2021,Marc-Edouard Vlasic,SJS,D,other,7,82.0,1.0,1.6,0.0,0.44,0.0,0.41,0.0,0.33,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.48,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8471709,2021,Marc-Edouard Vlasic,SJS,D,all,7,5737.0,127.0,1.6,0.5,0.48,0.47,0.5,0.49,0.49,36.0,7.97,0.59,0.57,1.91,0.23,4.62,3.08,0.57,0.62,0.61,2.0,0.0,6.0,5.0,9.0,20.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,6.0,11.0,0.0,0.0,0.0,6.0,1.0,8.0,8.0,2.0,1.0,0.16,0.19,0.24,0.0,0.0,0.0,20.71,11.0,11.45,8.0,0.12,0.86,0.24,0.47,0.49,0.49,127.0,8.0,9.0,14.0,96.0,16.0,18.0,18.0,75.0,0.0,0.0,19463.0,0.0,0.0,0.0,4.0,34.07,3.32,3.17,3.47,3.31,34.0,13.0,18.0,65.0,3.0,4.0,1.0,33.0,10.0,4.0,0.85,1.21,1.26,2.0,0.0,1.0,66.41,47.0,47.99,0.5,1.05,1.26,2.56,2.6,2.57,36.0,3.31,3.28,3.29,3.25,31.0,18.0,24.0,73.0,5.0,2.0,1.0,36.0,8.0,5.0,0.96,0.89,1.46,2.0,1.0,2.0,73.11,49.0,49.06,0.52,0.46,0.46,3.37,3.35,3.34,16.38,17.45,317.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0
8471709,2021,Marc-Edouard Vlasic,SJS,D,5on5,7,5409.0,119.0,1.6,0.51,0.45,0.49,0.46,0.52,0.45,33.0,7.97,0.59,0.57,1.91,0.23,4.62,3.08,0.57,0.62,0.61,2.0,0.0,6.0,5.0,9.0,20.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,6.0,11.0,0.0,0.0,0.0,6.0,1.0,8.0,8.0,2.0,1.0,0.16,0.19,0.24,0.0,0.0,0.0,20.71,11.0,11.45,8.0,0.12,0.86,0.24,0.47,0.49,0.49,119.0,8.0,7.0,13.0,91.0,15.0,15.0,18.0,71.0,0.0,0.0,14905.0,0.0,0.0,0.0,4.0,34.07,3.32,3.17,3.47,3.31,34.0,13.0,18.0,65.0,3.0,4.0,1.0,33.0,10.0,4.0,0.85,1.21,1.26,2.0,0.0,1.0,66.41,47.0,47.99,0.5,1.05,1.26,2.56,2.6,2.57,32.41,3.14,3.1,3.12,3.08,28.0,16.0,24.0,68.0,5.0,2.0,1.0,31.0,8.0,5.0,0.79,0.89,1.46,2.0,1.0,2.0,68.11,44.0,44.06,0.45,0.46,0.46,3.13,3.11,3.1,8.94,11.02,204.0,240.0,0.45,0.02,7.0,2.0,6.0,1.0
8471709,2021,Marc-Edouard Vlasic,SJS,D,4on5,7,246.0,7.0,0.45,0.0,0.22,0.0,0.26,0.0,0.33,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.16,0.16,0.16,0.16,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.06,0.0,0.0,0.23,0.23,0.23,0.47,1.65,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8471709,2021,Marc-Edouard Vlasic,SJS,D,5on4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2021,Ilya Lyubushkin,ARI,D,other,12,124.0,3.0,2.02,0.0,0.13,0.0,0.55,0.0,0.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.09,0.09,0.09,0.09,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.11,0.11,0.11,0.21,1.42,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2021,Ilya Lyubushkin,ARI,D,all,12,12421.0,269.0,1.62,0.29,0.44,0.36,0.47,0.36,0.48,58.0,11.13,0.37,0.54,2.84,0.37,6.64,5.24,0.36,0.37,0.35,2.0,0.0,9.0,7.0,2.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,9.0,16.0,1.0,2.0,0.0,26.0,3.0,2.0,16.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,17.28,16.0,15.6,2.0,0.11,0.0,0.0,0.47,0.47,0.45,269.0,14.0,49.0,45.0,161.0,30.0,31.0,28.0,180.0,0.0,0.0,31079.0,2.0,0.0,0.0,16.0,71.91,4.87,4.83,4.82,4.78,68.0,31.0,29.0,128.0,6.0,3.0,1.0,82.0,13.0,4.0,2.3,1.42,1.15,2.0,2.0,2.0,123.15,99.0,96.28,0.88,0.52,0.52,5.23,5.21,5.17,126.5,12.08,11.65,12.19,11.76,123.0,52.0,48.0,223.0,13.0,10.0,3.0,127.0,37.0,11.0,3.94,4.22,3.92,4.0,2.0,7.0,229.54,175.0,178.39,2.03,2.41,2.41,11.7,11.82,11.57,18.19,22.97,436.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2021,Ilya Lyubushkin,ARI,D,5on5,12,10221.0,226.0,1.62,0.41,0.49,0.46,0.47,0.46,0.47,61.0,11.13,0.37,0.54,2.84,0.37,6.64,5.24,0.36,0.37,0.35,2.0,0.0,9.0,7.0,1.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,9.0,16.0,1.0,2.0,0.0,22.0,2.0,2.0,16.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,16.28,16.0,15.6,2.0,0.11,0.0,0.0,0.47,0.47,0.45,226.0,14.0,25.0,41.0,146.0,29.0,28.0,20.0,149.0,0.0,0.0,25526.0,2.0,0.0,0.0,13.0,69.76,4.79,4.75,4.74,4.71,66.0,30.0,28.0,124.0,6.0,3.0,1.0,79.0,13.0,4.0,2.23,1.42,1.15,2.0,2.0,2.0,119.15,96.0,93.28,0.87,0.52,0.52,5.14,5.12,5.08,81.65,7.02,6.78,7.13,6.89,82.0,30.0,34.0,146.0,6.0,6.0,1.0,80.0,25.0,7.0,2.21,2.85,1.96,1.0,2.0,3.0,152.54,112.0,115.39,1.08,1.53,1.53,6.56,6.68,6.58,14.49,15.21,348.0,399.0,1.25,0.2,21.0,6.0,17.0,6.0
8480950,2021,Ilya Lyubushkin,ARI,D,4on5,12,1994.0,35.0,1.62,0.01,0.14,0.05,0.13,0.05,0.14,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,3.0,9.0,0.0,2.0,7.0,26.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,2.15,0.07,0.07,0.07,0.07,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.02,0.0,0.0,0.09,0.09,0.09,42.92,4.94,4.75,4.94,4.75,39.0,21.0,12.0,72.0,7.0,4.0,2.0,45.0,11.0,4.0,1.69,1.29,1.96,3.0,0.0,4.0,72.0,60.0,60.0,0.93,0.88,0.88,4.99,4.99,4.84,0.58,3.5,7.0,46.0,0.14,0.0,1.0,0.0,1.0,0.0
8480950,2021,Ilya Lyubushkin,ARI,D,5on4,12,82.0,5.0,0.63,0.0,0.72,0.0,0.83,0.0,0.74,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.41,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8477845,2021,Trevor van Riemsdyk,WSH,D,other,12,297.0,8.0,3.45,0.37,0.57,0.4,0.32,0.5,0.33,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.77,0.1,0.1,0.1,0.1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.12,0.12,0.12,0.78,0.18,0.18,0.18,0.18,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.01,0.0,0.0,0.19,0.19,0.19,2.36,1.81,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8477845,2021,Trevor van Riemsdyk,WSH,D,all,12,12439.0,250.0,7.02,0.5,0.57,0.48,0.53,0.5,0.56,58.0,12.96,0.51,0.83,3.98,0.41,7.28,4.99,0.48,0.51,0.48,2.0,3.0,15.0,3.0,7.0,25.0,5.0,0.0,1.0,0.0,5.0,2.0,4.0,6.0,15.0,18.0,2.0,4.0,0.0,6.0,5.0,3.0,17.0,1.0,0.0,0.4,0.11,0.0,0.0,0.0,0.0,25.02,18.0,17.8,2.0,0.17,0.15,0.0,0.69,0.69,0.65,250.0,30.0,37.0,36.0,147.0,33.0,21.0,34.0,162.0,0.0,0.0,31424.0,4.0,8.0,4.0,17.0,95.23,8.5,8.18,8.54,8.22,99.0,34.0,39.0,172.0,9.0,9.0,0.0,99.0,26.0,8.0,3.15,3.02,2.34,4.0,2.0,3.0,173.67,133.0,133.92,1.37,1.34,1.34,8.53,8.62,8.43,99.41,8.47,8.08,8.37,7.99,99.0,35.0,51.0,185.0,8.0,9.0,2.0,97.0,31.0,6.0,2.39,3.91,2.17,1.0,5.0,2.0,183.76,134.0,133.47,1.69,2.45,2.45,7.71,7.65,7.42,27.84,20.82,494.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0
8477845,2021,Trevor van Riemsdyk,WSH,D,5on5,12,10547.0,215.0,7.02,0.58,0.55,0.54,0.5,0.56,0.53,60.0,12.96,0.51,0.83,3.98,0.41,7.28,4.99,0.48,0.51,0.48,2.0,2.0,15.0,3.0,7.0,25.0,4.0,0.0,1.0,0.0,5.0,2.0,4.0,6.0,15.0,18.0,2.0,4.0,0.0,4.0,3.0,3.0,17.0,1.0,0.0,0.4,0.11,0.0,0.0,0.0,0.0,25.02,18.0,17.8,2.0,0.17,0.15,0.0,0.69,0.69,0.65,215.0,30.0,21.0,33.0,131.0,31.0,18.0,28.0,138.0,0.0,0.0,24586.0,4.0,8.0,4.0,14.0,90.34,8.09,7.77,8.13,7.81,92.0,34.0,38.0,164.0,9.0,9.0,0.0,95.0,23.0,8.0,3.02,2.73,2.34,4.0,2.0,3.0,165.67,126.0,126.92,1.29,1.34,1.34,8.04,8.13,7.94,73.62,5.94,5.76,5.84,5.66,73.0,26.0,43.0,142.0,5.0,4.0,0.0,71.0,24.0,4.0,1.89,2.92,1.14,1.0,3.0,1.0,140.76,99.0,98.47,1.04,1.06,1.06,5.93,5.87,5.75,16.31,13.51,348.0,350.0,0.24,0.01,11.0,1.0,7.0,1.0
8477845,2021,Trevor van Riemsdyk,WSH,D,4on5,12,1595.0,27.0,7.02,0.12,0.18,0.13,0.24,0.15,0.21,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,3.0,10.0,1.0,3.0,5.0,18.0,0.0,0.0,1407.0,0.0,0.0,0.0,0.0,4.12,0.31,0.31,0.31,0.31,6.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.12,0.19,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.06,0.0,0.0,0.37,0.37,0.37,25.0,2.35,2.14,2.35,2.14,25.0,9.0,6.0,40.0,3.0,5.0,2.0,26.0,6.0,2.0,0.51,0.8,1.04,0.0,2.0,1.0,40.0,34.0,34.0,0.63,1.39,1.39,1.59,1.59,1.48,0.9,4.01,10.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0
8477845,2021,Trevor van Riemsdyk,WSH,D,5on4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477846,2021,Ryan Carpenter,CHI,C,other,10,34.0,2.0,0.11,1.0,0.76,1.0,0.84,1.0,0.86,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.63,0.04,0.04,0.04,0.04,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.78,21.0,4.0,0.0,0.68,0.0,1.0,0.0,1.0
8477846,2021,Ryan Carpenter,CHI,C,all,10,8750.0,203.0,1.71,0.48,0.49,0.48,0.47,0.48,0.47,72.0,14.2,1.0,0.99,3.29,0.49,8.05,6.18,0.96,1.0,0.95,1.0,0.0,15.0,5.0,3.0,23.0,1.0,0.0,2.0,0.0,3.0,0.0,6.0,9.0,15.0,20.0,2.0,4.0,11.0,35.0,6.0,2.0,16.0,4.0,0.0,0.53,0.47,0.0,0.0,0.0,0.0,22.91,20.0,19.98,2.0,0.2,0.32,0.0,1.21,1.2,1.14,203.0,25.0,37.0,36.0,105.0,26.0,16.0,24.0,137.0,11.0,17.0,27405.0,4.0,4.0,2.0,6.0,61.85,4.78,4.58,4.76,4.57,61.0,26.0,32.0,119.0,3.0,3.0,1.0,68.0,17.0,2.0,2.01,2.11,0.65,1.0,1.0,1.0,117.5,87.0,86.53,0.88,0.69,0.69,4.97,4.93,4.79,67.41,5.24,5.05,5.32,5.14,70.0,24.0,36.0,130.0,8.0,3.0,1.0,74.0,14.0,6.0,1.81,1.57,1.85,3.0,2.0,3.0,132.66,94.0,95.4,1.01,0.91,0.91,5.34,5.38,5.24,20.82,21.26,422.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0
8477846,2021,Ryan Carpenter,CHI,C,5on5,10,6322.0,148.0,1.71,0.46,0.4,0.52,0.43,0.5,0.43,81.0,11.39,0.74,0.78,2.85,0.4,6.54,4.68,0.71,0.74,0.71,0.0,0.0,13.0,3.0,3.0,19.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,6.0,13.0,16.0,2.0,4.0,8.0,31.0,5.0,2.0,14.0,2.0,0.0,0.44,0.3,0.0,0.0,0.0,0.0,18.91,16.0,15.98,2.0,0.16,0.03,0.0,0.9,0.89,0.86,148.0,16.0,14.0,31.0,87.0,23.0,14.0,18.0,93.0,8.0,12.0,21498.0,4.0,4.0,2.0,2.0,45.52,3.12,3.04,3.11,3.02,44.0,20.0,22.0,86.0,2.0,2.0,0.0,54.0,9.0,1.0,1.46,1.3,0.37,1.0,1.0,0.0,84.5,64.0,63.52,0.58,0.4,0.4,3.31,3.26,3.2,45.89,3.7,3.63,3.78,3.71,48.0,15.0,18.0,81.0,6.0,2.0,1.0,50.0,9.0,4.0,1.56,1.04,1.1,2.0,2.0,2.0,83.66,63.0,64.4,0.6,0.67,0.67,3.63,3.67,3.64,10.65,15.81,290.0,387.0,0.16,0.24,8.0,10.0,3.0,6.0
